experimentName	iterationName	gameid	time	role	rule_idx	rule_name	rule_file_name	round_num	text	reactionTime	eventType	messageType	uttClass
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	3	no	0.8140000000000001	chatMessage	F	A
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	3	Do they have whiskers?	4.798	chatMessage	F	?
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	3	no	0.544	chatMessage	F	A
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	student	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	3	Do they have antennae?	5.799	chatMessage	F	?
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	explorer	33	trees with (leaves and berries) or orange trunks	trees_leaves_berries_or_orange_trunks	3	no	0.424	chatMessage	F	A
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	4	luzak are plants with a purple stem	5.705	chatMessage	I	G
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	student	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	4	What other colors do they have?	6.779	chatMessage	F	?
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	4	they can have an orange flower, but the stem must be purple	11.561	chatMessage	F	G
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	student	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	4	What is the shape of the flower?	7.03	chatMessage	F	?
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	4	circle with sharp spikes on the edge	10.373	chatMessage	F	G
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	student	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	4	How many flowers on a luzak?	10.485	chatMessage	F	?
mp-game-6	pilot	0102-9fdec9b0-0925-4b5a-b35f-3e141d5a504b	1548100000000.0	explorer	43	flowers with (purple stems or thorns) and white centers	flowers_purple_stems_or_thorns_white_centers	4	one	0.416	chatMessage	F	N
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	5	bugs without wings	bugs_without_wings	0	The moreseth looks kind of like a butterfly	19.437	chatMessage	I	G
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	5	bugs without wings	bugs_without_wings	0	Okay. So anything with butterfly wings?	8.951	chatMessage	F	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	5	bugs without wings	bugs_without_wings	0	No. others will have wings too. 	12.895	chatMessage	F	G
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	5	bugs without wings	bugs_without_wings	0	Okay. So pick the more butterfly looking things?	19.233	chatMessage	F	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	5	bugs without wings	bugs_without_wings	0	yes	2.305	chatMessage	F	A
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	5	bugs without wings	bugs_without_wings	0	Any other attributes you noticed? :)	7.528	chatMessage	F	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	5	bugs without wings	bugs_without_wings	0	nope	2.42	chatMessage	F	A
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	5	bugs without wings	bugs_without_wings	0	Okidoky, I'll take a shot at it. Thanks :)	7.607	chatMessage	M	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	1	Anything with spikes is a zorb	12.986	chatMessage	I	Q
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	1	I think we missed the mark with the butterflies last time.	9.943	chatMessage	M	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	1	Alright. Anything else you noticed? Any other appendages? 	22.56	chatMessage	F	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	1	no. just spikes, about six	18.634	chatMessage	F	N
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	2	if it has whiskers, its a luzak	7.278	chatMessage	F	C
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	2	Anything else? Tails? Wings? Petals? The last one was very confusing.	11.415	chatMessage	F	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	2	the last one was easy, im surprised you struggled	10.497	chatMessage	M	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	2	thats all	3.499	chatMessage	F	A
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	2	In the first one, when you said they were all butterflies, was there a misunderstanding there?	12.839	chatMessage	M	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	2	lets focus on this one. 	7.705	chatMessage	M	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	45	fish with (white stripes or purple bodies) and whiskers	fish_white_stripes_or_purple_bodies_whiskers	2	Ahhhs. I see what's going on here. Okay. I'll do my best with the vagueness I'm given! Yosh!	16.047	chatMessage	M	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	4	You're killing me, Smalls.	3.911	chatMessage	S	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	4	hey. how'd you doi?	6.667999999999998	chatMessage	S	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	4	am i really?	3.1060000000000003	chatMessage	S	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	4	We both did terribly lol 	6.88	chatMessage	S	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	4	i thought i was the strong link... you the weak...	16.702	chatMessage	S	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	4	But that's okay. What do you have for me this time. 	10.799	chatMessage	S	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	4	i guess i was rong	3.161	chatMessage	S	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	4	What happened to my partner?	4.945	chatMessage	S	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	4	the oller has a tail in most instances	15.013	chatMessage	I	Q
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	4	In most? What else does it have?	6.0	chatMessage	F	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	4	Teeth? Wings?	2.504	chatMessage	F	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	4	A partner that's not part of the experiment?	6.104	chatMessage	M	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	4	it has feathers that can be a tail... Im not part of the experiment?	19.618	chatMessage	F	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	4	yikes? you are doing a terrible job	13.033	chatMessage	M	?
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	4	so thank me instead of throw shade	9.392	chatMessage	M	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	4	Lol xD It's alright. Quick advice; don't smack talk, that's what gave you away :P But let's go! Yosh!	22.247	chatMessage	M	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	explorer	15	birds with orange wings and tails	birds_orange_wings_tails	4	im carrying you on my back	6.667999999999998	chatMessage	M	
mp-game-6	pilot	5667-5a31297c-52af-4199-8cfe-a246341af5a6	1550000000000.0	student	15	birds with orange wings and tails	birds_orange_wings_tails	4	Yeah, that's what clued me in xD Let's get going, partner! YOSH!	12.768	chatMessage	M	
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	44	fish with (orange bodies or fangs) and whiskers	fish_orange_bodies_or_fangs_whiskers	0	Luzaks have three long wiskers, always	12.092	chatMessage	I	G
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	44	fish with (orange bodies or fangs) and whiskers	fish_orange_bodies_or_fangs_whiskers	0	They usually have a long tooth as well, the only exception seems to be if they are orange, they may not have a long tooth.	32.244	chatMessage	I	P
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	student	44	fish with (orange bodies or fangs) and whiskers	fish_orange_bodies_or_fangs_whiskers	0	alright, anything else?	4.026	chatMessage	F	?
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	44	fish with (orange bodies or fangs) and whiskers	fish_orange_bodies_or_fangs_whiskers	0	Most have stripes that may be the same color as the rest of the body, or a different color.	22.81	chatMessage	F	Q
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	44	fish with (orange bodies or fangs) and whiskers	fish_orange_bodies_or_fangs_whiskers	0	All animals I saw were fish	8.129	chatMessage	F	Q
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	student	44	fish with (orange bodies or fangs) and whiskers	fish_orange_bodies_or_fangs_whiskers	0	Okay 	5.706	chatMessage	F	A
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	student	44	fish with (orange bodies or fangs) and whiskers	fish_orange_bodies_or_fangs_whiskers	0	Anything else?	2.136	chatMessage	F	?
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	44	fish with (orange bodies or fangs) and whiskers	fish_orange_bodies_or_fangs_whiskers	0	that is it	4.925	chatMessage	F	A
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	student	44	fish with (orange bodies or fangs) and whiskers	fish_orange_bodies_or_fangs_whiskers	0	Okay thanks	1.212	chatMessage	F	A
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	24	trees with purple berries or white trunks	trees_purple_berries_or_white_trunks	1	Most kweps have white or pink trunks.	12.997	chatMessage	I	Q
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	24	trees with purple berries or white trunks	trees_purple_berries_or_white_trunks	1	they may have leaves, berrys, both, or neither	16.352	chatMessage	I	P
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	24	trees with purple berries or white trunks	trees_purple_berries_or_white_trunks	1	some have light blue trunks if the leaves are white or orange.	17.711	chatMessage	I	Q
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	24	trees with purple berries or white trunks	trees_purple_berries_or_white_trunks	1	There were a few with other colors for their trunks, but I didn't see a clear pattern	32.806999999999995	chatMessage	I	Q
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	student	24	trees with purple berries or white trunks	trees_purple_berries_or_white_trunks	1	okay, anything else?	3.298	chatMessage	F	?
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	24	trees with purple berries or white trunks	trees_purple_berries_or_white_trunks	1	I would pick everything with a white or light pink trunk	12.485	chatMessage	F	I
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	student	24	trees with purple berries or white trunks	trees_purple_berries_or_white_trunks	1	Alright thanks	3.238	chatMessage	F	A
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	24	trees with purple berries or white trunks	trees_purple_berries_or_white_trunks	1	thats it	2.1	chatMessage	F	A
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	14	birds with purple wings and crests	birds_purple_wings_crests	2	An oller has a purple wing and a crest of feathers around the head.	18.031	chatMessage	I	G
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	14	birds with purple wings and crests	birds_purple_wings_crests	2	No other coloration matters, and tail feathers don't matter.	14.954	chatMessage	I	G
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	student	14	birds with purple wings and crests	birds_purple_wings_crests	2	Okay, is there anything else?	7.95	chatMessage	F	?
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	14	birds with purple wings and crests	birds_purple_wings_crests	2	That is it.	2.435	chatMessage	F	A
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	4	bugs with white orange head	bugs_orange_head	3	Every bug with an orange head is a morseth	12.63	chatMessage	I	Q
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	student	4	bugs with white orange head	bugs_orange_head	3	Alright, seems easy enough. Anything else?	8.292	chatMessage	F	?
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	4	bugs with white orange head	bugs_orange_head	3	that is it	3.073	chatMessage	F	A
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	4	A zorb is a flower with the center circle being orange.	17.273	chatMessage	I	G
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	4	Some other zorbs exist, but with an unclear pattern	17.977999999999994	chatMessage	I	Q
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	explorer	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	4	I would choose every flower with an orange center circle.	15.433	chatMessage	I	Q
mp-game-6	pilot	4779-6aa1cd86-862c-479a-87c8-4cff5a50536a	1550000000000.0	student	34	flowers with (purple stems and white petals) or orange centers	flowers_purple_stems_white_petals_or_orange_centers	4	Alright thanks.	2.736	chatMessage	F	A
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	0	"Hi there, it would appear that everything that has white leaves"" is a luzak."""	12.885	chatMessage	I	Q
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	student	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	0	Is there any shape to look out for?	5.422999999999999	chatMessage	F	?
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	0	There didn't seem to be any other consistencies.	9.627	chatMessage	F	O
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	0	They all look like little trees with berries and leaves but the berry and tree color didn't seem to matter.	14.529000000000002	chatMessage	F	Q
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	student	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	0	Okay, thanks. We can move on now if you're ready	7.7120000000000015	chatMessage	F	A
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	explorer	41	trees with (orange trunks or berries) and white leaves	trees_orange_trunks_or_berries_white_leaves	0	Sounds good, let's go.	3.21	chatMessage	F	A
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	2	Okay, this one seemed more coherent. Here's what I found. Ollers are fish that look like catfish. Some have stripes, some do not. When they have white stripes (not colored stripes), they always an oller, except when the white-striped fish lacks a fang and whiskers, or only has one of those two things. 	75.77	chatMessage	I	Q
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	2	No stripes = no autoatically	8.53	chatMessage	I	L
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	2	automatically*	2.72	chatMessage	M	
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	student	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	2	Okay I'm copying this down to reference 	14.599	chatMessage	F	O
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	explorer	11	fish with white stripes and whiskers	fish_white_stripes_whiskers	2	Yeah it's a little funky, but I think it covers all the options.	7.39	chatMessage	F	O
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	explorer	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	3	Sorry about that last one. Not a ton of consistencies here either. They're kind of bug-looking things. Lots of the ones with purple wings were whatever the species is. Also, ones with white legs and no wings also counted.	40.867	chatMessage	I	Q
mp-game-6	pilot	2603-f3371eba-abc4-4624-8f52-1efa06971f09	1550000000000.0	student	21	bugs with purple wings or white legs	bugs_purple_wings_or_white_legs	3	Okay	0.528	chatMessage	F	A
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548450000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	1	Most all of the correctly identified examples of the species in question had thorns on their stems. Thornless examples were not identified as the correct species unless they had no tendrils and had purple petals. 	528.881	chatMessage	I	Q
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548450000000.0	explorer	46	bugs with (antennae or wings) and purple bodies	bugs_antennae_or_wings_purple_bodies	2	All the luzaks had purple main bodies or abdomens excluding the head. All non luzaks did not have purple main bodies.	51.927	chatMessage	I	Q
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548450000000.0	explorer	16	trees with orange trunks and berries	trees_orange_trunks_berries	3	The species in question has an orange stem or trunk. All other species do not have an orange stem or trunk. 	450.807	chatMessage	I	Q
mp-game-6	pilot	6781-0b332fca-d71c-4a99-b8ec-14f9dafc4571	1548450000000.0	explorer	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	4	All zorbs have three whiskers. All non zorbs do not have three whiskers. 	28.16	chatMessage	I	Q
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	0	"You're determing whether flowers are Kweps"" or not. Every flower that has thorn looking things sticking out of it's stem is a quep. Also, there are a couple that don't have thorns too, but they have purple petals."""	69.861	chatMessage	I	Q
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	0	*kewp 	2.548	chatMessage	M	
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	0	*kwep ...sorry lol 	6.017	chatMessage	M	
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	student	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	0	The ones that have purple petals, they are also kweps?	24.422	chatMessage	F	?
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	0	yes 	1.49	chatMessage	F	A
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	student	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	0	It that the only thing I should be looking for, thorns and purple petals?	15.205	chatMessage	F	?
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	0	Yes, I think that's all that determined them	12.322	chatMessage	F	O
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	student	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	0	Ok I will give it a try. Anything else I should know about what they look like?	14.957	chatMessage	F	?
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	0	Not that I can think of	5.194	chatMessage	F	A
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	student	26	flowers with purple petals or thorns	flowers_purple_petals_or_thorns	0	Ok thanks	1.45	chatMessage	F	A
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	2	This time, a zorb is considered any fish that has whiskers and also any fish that is orange with purple stripes. 	29.691	chatMessage	I	Q
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	student	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	2	Ok I don't think I have any questions	11.712	chatMessage	F	O
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	36	fish with (orange bodies and purple stripes) or whiskers	fish_orange_bodies_purple_stripes_or_whiskers	2	ok 	0.5539999999999999	chatMessage	F	A
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	46	bugs with (antennae or wings) and purple bodies	bugs_antennae_or_wings_purple_bodies	3	This round, the luzaks have a purple body. It doesn't matter what color the wings/legs/head are as long as the body is purple	32.328	chatMessage	I	G
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	student	46	bugs with (antennae or wings) and purple bodies	bugs_antennae_or_wings_purple_bodies	3	Ok so I will be looking for a purple body, thanks	21.383000000000006	chatMessage	F	G
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	16	trees with orange trunks and berries	trees_orange_trunks_berries	4	The oller is any tree that has a brown trunk 	8.141	chatMessage	I	Q
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	student	16	trees with orange trunks and berries	trees_orange_trunks_berries	4	This is the only characteristic I am looking for, a brown trunk?	13.975	chatMessage	F	?
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	explorer	16	trees with orange trunks and berries	trees_orange_trunks_berries	4	Yes	0.768	chatMessage	F	A
mp-game-6	pilot	9013-b60e3358-ca78-4df4-a83e-133b12337b50	1550000000000.0	student	16	trees with orange trunks and berries	trees_orange_trunks_berries	4	ok thanks	1.3119999999999998	chatMessage	F	A
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1550000000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	the Zorb which contains the length of stem and the stem would be blended little bit.	75.142	chatMessage	I	G
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1550000000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	its leaf contains few dots only	25.737	chatMessage	I	Q
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1550000000000.0	student	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	okay, is that all?	4.672	chatMessage	F	?
mp-game-6	pilot	7991-e821d0e9-e594-4d32-aafb-acf3caf60da7	1550000000000.0	explorer	35	flowers with (thorns and purple petals) or orange stems	flowers_thorns_purple_petals_or_orange_stems	0	you can chose all the pictures with few dots in it.	34.316	chatMessage	F	Q
